ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
10588028	0.00344328	1.55E-04	-7.3978355	1.071201	-1.06059524	Nmnat3
10526772	0.00346244	1.56E-04	7.3905363	1.064414	0.88723664	Cnpy4
10488797	0.00346637	1.56E-04	7.3884563	1.062479	1.12534142	Pxmp4
10435443	0.00349832	1.58E-04	-7.3768816	1.051702	-1.10304402	Hspbap1
10352348	0.00350031	1.58E-04	7.3754751	1.050392	0.82552535	Cnih4
10543120	0.00351273	1.59E-04	7.3699137	1.045208	1.72198762	Ica1
10545827	0.00351273	1.59E-04	7.3698286	1.045128	1.57137542	Rab11fip5
10554521	0.00351317	1.59E-04	7.367811	1.043247	1.17665789	Pde8a
10478145	0.00351317	1.59E-04	-7.3678063	1.043243	-1.31002667	Ppp1r16b
10414417	0.00351317	1.59E-04	7.3674812	1.042939	1.61473814	Peli2
10597823	0.00353531	1.60E-04	7.3593421	1.035345	1.34322039	Lyzl4
10437695	0.00354567	1.61E-04	-7.3544351	1.030763	-1.53365678	Gm9861
10375145	0.00355458	1.61E-04	7.3507525	1.027323	2.6994738	Lcp2
10578448	0.00355923	1.62E-04	7.3484832	1.025203	1.17308147	Cyp4v3///Klkb1
10586616	0.00356265	1.62E-04	7.3453906	1.022312	2.01317479	Vps13c
10545623	0.00356265	1.62E-04	-7.345172	1.022107	-1.11243429	Dok1
10357242	0.00357674	1.63E-04	7.3390761	1.016406	1.30378715	Dbi
10414514	0.00357696	1.63E-04	7.3378071	1.015219	1.54071734	Pnp
10407097	0.00357696	1.63E-04	-7.3375561	1.014984	-1.67851725	Pde4d
10456254	0.00358073	1.64E-04	-7.3355567	1.013113	-1.44165198	Nedd4l
10409767	0.00358073	1.64E-04	-7.3348711	1.012471	-1.95877643	Golm1
10489065	0.00358349	1.64E-04	7.3332399	1.010944	1.12714926	Ndrg3
10372988	0.00358811	1.64E-04	7.3303433	1.008232	2.05111098	Slc16a7
10427606	0.00358811	1.64E-04	7.3290771	1.007046	0.78212524	Skp2
10495107	0.00358811	1.65E-04	7.3278101	1.005859	1.15491857	Tmigd3///Adora3
10420503	0.00358811	1.65E-04	-7.3270048	1.005105	-1.29730846	Setdb2
10549162	0.00358811	1.65E-04	-7.3269996	1.0051	-1.38225854	St8sia1
10501222	0.00358811	1.65E-04	7.3266957	1.004815	3.5798414	Gstm2
10516956	0.00358811	1.65E-04	7.3266809	1.004801	0.84788367	Smpdl3b
10546092	0.00360068	1.66E-04	7.3211418	0.99961	0.84666506	Rab7
10462363	0.00360334	1.66E-04	-7.3195583	0.998126	-2.1193433	Jak2
10457054	0.00362606	1.67E-04	7.3110866	0.990179	1.30600408	Zadh2
10566926	0.00362606	1.67E-04	7.3107541	0.989867	1.12477537	Rnf141
10577560	0.0036305	1.67E-04	-7.3083517	0.987612	-0.93401373	Ikbkb
10490802	0.0036305	1.68E-04	-7.3072196	0.986549	-1.65184769	Zc2hc1a
10440206	0.0036305	1.68E-04	-7.3071745	0.986507	-1.19821067	Arl6
10488378	0.00363257	1.68E-04	7.3055409	0.984973	0.87131827	Thbd
10488147	0.00363257	1.68E-04	-7.3050805	0.98454	-2.25636172	Flrt3
10508454	0.00363602	1.68E-04	-7.3028108	0.982409	-1.05342617	Bsdc1
10487894	0.00363602	1.68E-04	-7.3021393	0.981778	-2.17534641	Rassf2
10420439	0.00363602	1.68E-04	7.3018334	0.98149	0.97062392	Zdhhc20
10402650	0.00363869	1.69E-04	7.3002612	0.980013	1.32206092	Cinp
10388786	0.00364152	1.69E-04	-7.2986414	0.978491	-0.99887168	Supt6
10516823	0.00365401	1.69E-04	-7.2939254	0.974058	-0.94793839	Epb41
10568785	0.00365616	1.70E-04	7.2925262	0.972742	2.23154788	Bnip3
10384555	0.00366049	1.70E-04	-7.2904336	0.970774	-1.11008114	Aftph
10566846	0.00367909	1.71E-04	-7.2837994	0.964531	-1.11044414	Dennd5a
10500948	0.00369309	1.72E-04	-7.2786561	0.959688	-1.18627268	Cttnbp2nl
10566097	0.00369879	1.72E-04	-7.2761501	0.957327	-1.1084408	Nup98
10379163	0.00371306	1.73E-04	7.2709485	0.952425	0.99647568	Pigs
10441436	0.00371733	1.73E-04	7.2688543	0.950451	1.2382386	Snx9
10504504	0.00371733	1.73E-04	7.2680795	0.94972	0.90533902	Grhpr
10518927	0.00371733	1.73E-04	7.2674951	0.949169	0.92280495	Kcnab2
10568553	0.00372329	1.74E-04	-7.2649208	0.946741	-2.29334647	Chst15
10476989	0.00372363	1.74E-04	7.2636277	0.945521	0.96139781	Gins1
10543944	0.00372363	1.74E-04	7.2628209	0.94476	0.83674712	Mtpn
10461547	0.00372363	1.74E-04	-7.2620528	0.944035	-0.83909637	Vps37c
10586433	0.00372363	1.74E-04	-7.2620061	0.943991	-0.9231202	Rbpms2
10541873	0.00373473	1.75E-04	7.2576112	0.939843	0.86021647	Mrpl51
10589800	0.00373473	1.75E-04	-7.2571366	0.939395	-1.331216	Clasp2
10546631	0.00374243	1.75E-04	7.2540389	0.936469	1.69022627	Frmd4b
10551836	0.00374715	1.76E-04	7.2511725	0.933762	1.4188479	Cox7a1
10509441	0.00375097	1.76E-04	-7.2492873	0.93198	-1.03291209	Ece1
10396640	0.0037512	1.76E-04	-7.247631	0.930415	-1.61911974	Akap5
10538590	0.0037512	1.76E-04	-7.2471277	0.929939	-1.81400071	Herc6
10448615	0.00375125	1.77E-04	-7.2464145	0.929265	-2.2291117	Rab26
10397416	0.0037725	1.78E-04	-7.2391478	0.922393	-0.88199018	Ift43
10486448	0.00377965	1.78E-04	-7.2362525	0.919654	-0.80464779	Pla2g4f
10396421	0.00379117	1.79E-04	7.2320215	0.915649	1.29668987	Hif1a
10402783	0.00381045	1.80E-04	7.2254348	0.90941	1.71839171	Ahnak2
10379346	0.00381676	1.80E-04	-7.2228215	0.906934	-0.88908223	Suz12
10379710	0.00383055	1.81E-04	7.2174612	0.901852	2.60975011	E230016K23Rik
10345762	0.00383055	1.81E-04	7.2172554	0.901657	1.36991204	Il1r1
10453575	0.00383618	1.81E-04	-7.2143745	0.898924	-1.04601749	Cul2
10438769	0.00383618	1.82E-04	-7.2139814	0.898551	-1.66126602	Cldn1
10516852	0.00383618	1.82E-04	-7.2134816	0.898077	-0.91351119	Oprd1
10390691	0.00384303	1.82E-04	7.2100362	0.894807	0.8526342	Nr1d1
10557434	0.00385352	1.83E-04	7.2058204	0.890805	0.97029777	Apobr
10486552	0.00385828	1.83E-04	7.2028239	0.887959	0.86673941	Lrrc57
10427895	0.00385828	1.83E-04	-7.2026995	0.887841	-0.85780024	Basp1
10495359	0.00386269	1.84E-04	7.2006908	0.885933	1.00102696	Clcc1
10459089	0.00386495	1.84E-04	7.1993292	0.884639	1.43069341	Ndst1
10463355	0.00387	1.84E-04	7.1971328	0.882552	2.45393008	Scd2
10567043	0.00387147	1.84E-04	-7.1953253	0.880833	-1.55197826	Rras2
10430186	0.00387246	1.85E-04	-7.1943481	0.879904	-4.64984188	Apol7c
10478778	0.0038785	1.85E-04	7.1908634	0.87659	1.00282489	Arfgef2
10396919	0.0038785	1.85E-04	7.1908159	0.876545	1.15733018	Susd6
10501229	0.0038785	1.85E-04	7.190498	0.876243	2.65415121	Gstm1
10477946	0.00387872	1.85E-04	7.1897512	0.875532	0.94002597	Rpn2
10413125	0.00388287	1.86E-04	7.1876133	0.873498	0.97237065	Samd8
10541670	0.00388287	1.86E-04	7.1871538	0.873061	1.58516765	C1rl
10440953	0.00388871	1.86E-04	-7.184357	0.870399	-0.96859683	Donson
10497548	0.00388871	1.86E-04	7.1840584	0.870115	1.38467867	Fndc3b
10438454	0.0038911	1.86E-04	-7.1826674	0.868791	-0.80087204	Sumo2
10351792	0.00390132	1.87E-04	7.178961	0.865261	2.03714501	Slamf9
10459590	0.00390487	1.87E-04	-7.1765548	0.862969	-0.8717109	Ptpn2
10547540	0.00390732	1.88E-04	-7.175153	0.861634	-0.98332917	Mical3
10353135	0.00391145	1.88E-04	-7.1732591	0.859829	-1.21206536	Ncoa2
10558580	0.00392069	1.89E-04	-7.1698597	0.856589	-1.40364137	Utf1
10488020	0.00394358	1.90E-04	7.1624687	0.849539	1.36120572	Tmx4
10465812	0.00396018	1.91E-04	-7.1569531	0.844274	-0.91469357	Ttc9c
10576010	0.00397137	1.91E-04	-7.1526272	0.840143	-0.96296935	Gse1
10495054	0.00397137	1.91E-04	-7.1523562	0.839884	-1.69977833	Rhoc
10435525	0.00399456	1.93E-04	-7.1441943	0.832083	-1.39573602	Iqcb1
10508992	0.00399456	1.93E-04	7.1439063	0.831808	1.49130226	Paqr7
10524631	0.00399456	1.93E-04	-7.1436396	0.831553	-1.41403938	Oasl1
10578361	0.0040056	1.94E-04	7.1397944	0.827875	1.26714333	Asah1
10543448	0.00400605	1.94E-04	-7.1389949	0.827111	-0.92167272	Wasl
10401473	0.00400855	1.94E-04	7.1373232	0.825511	0.95021646	Aldh6a1
10550509	0.00400855	1.94E-04	-7.1369401	0.825144	-3.00729565	Pglyrp1
10538187	0.00401055	1.94E-04	7.1356988	0.823957	1.37962939	Gpnmb
10512022	0.00401974	1.95E-04	7.1324025	0.820801	0.93315024	Mob3b
10592515	0.00403241	1.96E-04	-7.1281185	0.816699	-1.79731189	Ubash3b
10590909	0.00404433	1.96E-04	-7.1233977	0.812175	-1.58233875	Endod1
10422608	0.00406473	1.97E-04	7.1169572	0.806	1.27089195	Oxct1
10526363	0.00406876	1.98E-04	7.1151555	0.804272	1.22408435	Por
10404815	0.00407138	1.98E-04	-7.1136075	0.802787	-0.72825379	Sirt5
10350646	0.00407138	1.98E-04	7.1130915	0.802292	1.00506119	Edem3
10548105	0.00408918	1.99E-04	-7.1067651	0.79622	-3.68825096	Ccnd2
10575021	0.00409059	1.99E-04	7.1057081	0.795205	1.0412399	Zfp90
10595013	0.00409166	2.00E-04	-7.1047473	0.794282	-1.87669876	Tmod2
10563050	0.00409813	2.00E-04	-7.1022764	0.791909	-0.82893914	Prr12
10481845	0.0041221	2.01E-04	7.0946882	0.784616	1.28361189	Mvb12b
10347980	0.0041221	2.01E-04	-7.0942776	0.784221	-1.12026111	Itm2c
10444665	0.00413677	2.02E-04	-7.0895553	0.779679	-2.16625774	Ddah2
10603328	0.00413981	2.02E-04	7.0880564	0.778237	0.79227191	Ccdc22
10557342	0.00414992	2.03E-04	-7.0845827	0.774894	-0.88387708	Il21r
10377372	0.00414992	2.03E-04	-7.0839548	0.774289	-1.11786111	Slc25a35
10504743	0.00415581	2.04E-04	-7.0816754	0.772095	-1.66363352	Nans
10401028	0.00415991	2.04E-04	7.079894	0.770379	1.63771748	Sgpp1
10511694	0.00416381	2.04E-04	-7.0780879	0.768639	-1.43372823	Osgin2
10472757	0.00416381	2.04E-04	-7.0775122	0.768085	-0.9384719	Cybrd1
10595109	0.00417393	2.05E-04	-7.074085	0.764783	-1.22410748	Lrrc1
10599120	0.00418615	2.06E-04	-7.0699729	0.760819	-0.76926456	Dock11
10524955	0.00418615	2.06E-04	-7.0689869	0.759868	-1.73420268	Tesc
10370766	0.00418615	2.06E-04	7.0683552	0.759259	1.06316328	Gamt
10495574	0.00418615	2.06E-04	7.0681364	0.759048	1.10853837	Sass6
10586110	0.00420504	2.07E-04	7.0616966	0.752835	0.96754245	Cln6
10490159	0.00421336	2.08E-04	-7.0587909	0.75003	-1.02942058	Pmepa1
10546510	0.00421521	2.08E-04	-7.0576423	0.748922	-0.94899175	Lrig1
10522075	0.00422851	2.09E-04	-7.0522981	0.74376	-0.96916734	Klhl5
10597935	0.00422851	2.09E-04	-7.0521055	0.743574	-1.04676445	Cdcp1
10475912	0.00423849	2.10E-04	7.0486672	0.740251	1.39052841	Tmem87b
10596931	0.00423849	2.10E-04	-7.0481236	0.739726	-1.33892905	Wdr6
10413542	0.00426769	2.11E-04	7.0396641	0.731546	0.99918458	Tkt
10430834	0.00427255	2.12E-04	7.0377221	0.729666	0.87721567	Naga
10606217	0.00429445	2.13E-04	7.0312645	0.723415	1.01364381	Abcb7
10456727	0.00430472	2.13E-04	7.0279062	0.720162	0.90282293	Dym
10553057	0.0043272	2.15E-04	-7.0212178	0.71368	-1.25920126	Mamstr
10464137	0.0043272	2.15E-04	-7.0207026	0.713181	-3.11936499	Plekhs1
10478718	0.00434527	2.16E-04	-7.0153301	0.70797	-0.81952535	Ncoa3
10513869	0.00435931	2.17E-04	7.01103	0.703798	1.02344057	Megf9
10389099	0.0043651	2.17E-04	-7.0088817	0.701712	-0.98866034	Rad51d
10516371	0.00439236	2.19E-04	-7.001187	0.694239	-1.19919741	Ago1
10401454	0.00441472	2.20E-04	6.9947973	0.688027	1.09764568	Entpd5
10498058	0.00441661	2.20E-04	6.9936745	0.686936	1.01883974	Ndufc1
10366409	0.00441773	2.20E-04	-6.9927466	0.686033	-1.09727036	Zfc3h1
10497188	0.00442758	2.21E-04	-6.9893914	0.682769	-0.97082924	Il7
10589884	0.00442758	2.21E-04	-6.9889528	0.682342	-1.24788519	Bcl2a1c
10447431	0.0044299	2.21E-04	-6.9877214	0.681144	-1.06290497	Foxn2
10408677	0.00443256	2.21E-04	6.986406	0.679864	1.10070042	Lyrm4
10500710	0.00443825	2.22E-04	-6.9842364	0.677752	-1.34231284	Mab21l3
10439312	0.00443825	2.22E-04	-6.983682	0.677212	-1.60644435	Cd86
10545339	0.00444227	2.22E-04	6.9817597	0.67534	0.84324296	Mrpl35
10557571	0.00444227	2.22E-04	6.9813888	0.674979	0.96150739	AI467606
10589329	0.00446143	2.24E-04	6.9752562	0.669005	1.04344912	Pfkfb4
10439483	0.00446934	2.24E-04	-6.9721869	0.666013	-1.09661809	Arhgap31
10527732	0.00446934	2.24E-04	6.9719908	0.665822	1.25656305	Fry
10482059	0.00447875	2.25E-04	-6.9689837	0.66289	-1.23455158	Ggta1
10493770	0.00448267	2.25E-04	-6.9669617	0.660917	-0.90828548	Ilf2
10383289	0.00448267	2.25E-04	6.9667328	0.660694	1.2134565	Baiap2
10521467	0.00448587	2.26E-04	-6.9650244	0.659028	-0.71726176	Ccdc96
10401238	0.00448587	2.26E-04	-6.9641802	0.658204	-0.72666744	Zfp36l1
10505224	0.00448587	2.26E-04	6.9640351	0.658062	1.30463344	Snx30
10372488	0.00449054	2.26E-04	-6.9622303	0.656301	-1.40139232	Tmem19
10570573	0.00449534	2.27E-04	6.9603976	0.654512	1.46636827	Agpat5
10409152	0.00450455	2.27E-04	6.9568773	0.651075	0.87505853	Card19
10385391	0.00450779	2.28E-04	-6.9549106	0.649154	-2.38110175	Cyfip2
10474545	0.00450779	2.28E-04	6.9547658	0.649013	1.74438927	Slc12a6
10494821	0.0045146	2.28E-04	-6.9524379	0.646738	-1.14449704	Tspan2
10505749	0.00452151	2.29E-04	6.9498287	0.644189	2.16320339	Dennd4c
10508376	0.00452151	2.29E-04	-6.9494614	0.64383	-0.76888493	Trim62
10567626	0.00452352	2.29E-04	-6.948336	0.642729	-1.9017834	Gga2
10511755	0.00453231	2.30E-04	6.9455257	0.639982	0.83376665	Wwp1
10436967	0.00455878	2.31E-04	6.9379703	0.632591	1.05779043	Cbr1
10358894	0.00455878	2.31E-04	6.9376677	0.632295	2.0170568	Sord
10502191	0.00455878	2.31E-04	6.9370993	0.631738	1.07521332	Ostc
10466712	0.00455943	2.31E-04	6.9362586	0.630915	2.49815241	Mamdc2
10607484	0.00455943	2.32E-04	-6.9356927	0.630361	-1.43622377	Ptchd1
10529410	0.00457322	2.32E-04	6.9316762	0.626429	0.86583927	Mfsd10
10467041	0.00458431	2.33E-04	6.9264696	0.621328	1.53954417	Asah2
10422280	0.00461966	2.36E-04	6.9166074	0.611658	0.78518937	Abcc4
10380137	0.00462156	2.36E-04	-6.9149278	0.61001	-2.05220086	Bzrap1
10447437	0.00462156	2.36E-04	6.9149089	0.609991	1.0516652	Ppp1r21
10562073	0.00463498	2.37E-04	-6.911038	0.606192	-0.90287875	Rbm42
10501020	0.0046628	2.38E-04	6.9030978	0.598394	2.18163649	Chil3
10556266	0.00466562	2.39E-04	-6.9012203	0.596549	-0.97592319	Wee1
10595633	0.00466562	2.39E-04	-6.9011885	0.596518	-0.95294739	Bcl2a1d///Bcl2a1c///Bcl2a1b///Bcl2a1a
10451650	0.0046669	2.39E-04	-6.9002664	0.595612	-0.87175415	Nfya
10533386	0.00466961	2.39E-04	-6.8990016	0.594368	-0.9231734	Sh2b3
10358982	0.00468546	2.40E-04	6.8945926	0.590033	1.82642823	Mr1
10475990	0.00468653	2.41E-04	-6.8931107	0.588576	-0.94432559	Slc20a1
10470705	0.00469962	2.41E-04	-6.889377	0.584902	-0.89221834	Rapgef1
10508351	0.00470183	2.42E-04	-6.8882383	0.583781	-0.92232568	Phc2
10401181	0.00470402	2.42E-04	6.8869067	0.582471	1.21191887	Rdh11///Rdh11
10492205	0.00470402	2.42E-04	6.8864936	0.582064	0.79384022	Eif2a
10522090	0.00470646	2.42E-04	6.8841871	0.579793	0.90800424	Wdr19
10360046	0.00470646	2.42E-04	6.8840817	0.579689	1.00871836	Sdhc
10502780	0.00470795	2.43E-04	6.883118	0.57874	1.91624218	Adgrl2
10373709	0.00472011	2.43E-04	-6.8795431	0.575219	-0.98500789	Eif4enif1
10578703	0.00472011	2.44E-04	6.8790159	0.5747	1.11412154	Spcs3
10388241	0.00473046	2.44E-04	6.8759601	0.571688	1.26017819	Ctns
10512308	0.00473648	2.45E-04	6.8739323	0.56969	2.30873266	Sigmar1
10429128	0.00473746	2.45E-04	6.873093	0.568862	1.63515047	Sla
10555186	0.00474241	2.45E-04	-6.8704819	0.566287	-1.24699035	Wnt11
10389865	0.00474241	2.45E-04	6.8703554	0.566163	1.76699766	Nme1
10358879	0.00474241	2.46E-04	6.8701081	0.565919	1.88122155	Npl
10468180	0.00474929	2.46E-04	-6.867882	0.563723	-0.75308026	Psd
10552210	0.00475007	2.46E-04	-6.8666687	0.562526	-0.7524696	Ankrd27
10406718	0.00475308	2.47E-04	6.865007	0.560886	1.0590301	Wdr41
10578964	0.00475308	2.47E-04	6.8645728	0.560458	1.52054283	Tma16
10474064	0.00476089	2.47E-04	-6.862137	0.558054	-1.265376	Trp53i11
10602385	0.00480318	2.50E-04	-6.8508497	0.546904	-0.93754659	Pfkfb1
10445688	0.00480555	2.50E-04	-6.849322	0.545394	-0.84898712	Ccnd3
10401007	0.00481329	2.51E-04	-6.8469297	0.543029	-1.06203982	Ppp2r5e
10532085	0.00481853	2.51E-04	6.8449968	0.541117	1.1591166	Tgfbr3
10574456	0.00481853	2.51E-04	6.8434538	0.539591	1.14452595	Cklf
10418251	0.00481853	2.52E-04	-6.8433167	0.539455	-0.9535732	Appl1
10414522	0.00483476	2.53E-04	6.8389762	0.53516	1.11924786	Apex1
10463836	0.00483582	2.53E-04	-6.8381327	0.534325	-1.0526402	Gsto1
10559764	0.00483734	2.53E-04	-6.836653	0.532861	-0.7761355	Zfp787
10533659	0.00483734	2.53E-04	-6.8365874	0.532796	-0.94852416	Clip1
10483679	0.00485563	2.55E-04	6.8294079	0.525685	0.9954443	Gpr155
10416793	0.00485862	2.55E-04	-6.8267023	0.523004	-1.36878387	Uchl3
10438098	0.00485862	2.55E-04	6.8264734	0.522777	1.12344037	Sdf2l1
10430247	0.00485862	2.55E-04	6.8263446	0.522649	0.87567512	Txn2
10486026	0.00487652	2.57E-04	-6.8200425	0.5164	-1.62415567	Zfp770
10508074	0.00487652	2.57E-04	6.8194507	0.515813	2.93136901	Csf3r
10469276	0.00490682	2.59E-04	-6.8096018	0.506038	-1.59868822	Gm10851
10359084	0.00490682	2.59E-04	-6.8094702	0.505907	-1.07392829	Cep350
10567645	0.00490753	2.60E-04	-6.8081766	0.504623	-2.74429244	Ears2
10390748	0.00490783	2.60E-04	6.8074726	0.503923	0.87084467	Tns4
10537452	0.00490858	2.60E-04	6.8067136	0.503169	0.80286835	Ndufb2
10412773	0.00490966	2.60E-04	6.8058065	0.502268	1.68509405	Slc4a7
10561706	0.00490966	2.60E-04	-6.8052936	0.501758	-1.12259229	2200002D01Rik
10403108	0.0049276	2.62E-04	6.7998316	0.49633	1.53714247	Hmgn2
10488482	0.0049276	2.62E-04	6.7996128	0.496112	1.06406449	Acss1
10501051	0.00492786	2.62E-04	6.7988481	0.495352	1.05597891	Cept1
10392803	0.0049649	2.64E-04	6.789975	0.486525	0.80267637	Cd300c
10461878	0.00497296	2.64E-04	6.7875955	0.484156	1.84994942	Prune2
10554013	0.00498281	2.65E-04	6.7848243	0.481397	1.05410522	Chsy1
10468016	0.00499384	2.66E-04	6.7817948	0.478379	0.94949091	Ndufb8
10521813	0.00502315	2.68E-04	-6.7741638	0.470774	-1.08657264	Nsfl1c
10366238	0.00503374	2.68E-04	-6.7712581	0.467876	-1.33972013	Ppp1r12a
10398665	0.00503454	2.69E-04	6.7705003	0.46712	1.16563788	Tnfaip2
10411508	0.00505526	2.70E-04	-6.7650101	0.461642	-1.16135877	Ptcd2
10443589	0.00505526	2.70E-04	-6.7646249	0.461257	-0.82448703	Zfand3
10441107	0.00505526	2.70E-04	6.7640384	0.460672	0.86768457	Psmg1
10552594	0.00505526	2.70E-04	6.7636451	0.460279	0.91606515	Klk1b22
10402703	0.00506549	2.71E-04	-6.7602558	0.456895	-1.31469287	Gm10425
10511311	0.00507549	2.72E-04	6.7572993	0.453942	0.82092963	Tmem68
10548899	0.00507549	2.72E-04	-6.7569237	0.453567	-1.61339976	Rerg
10527101	0.00507906	2.72E-04	-6.7555722	0.452216	-1.11300131	Foxk1
10530806	0.00509785	2.74E-04	-6.7503492	0.446996	-1.41082279	Ppat
10593856	0.0050997	2.74E-04	-6.7490099	0.445657	-1.57386528	Peak1
10353754	0.0050997	2.74E-04	-6.7487963	0.445443	-0.97456681	Zfp451
10370833	0.00510191	2.74E-04	6.7476879	0.444334	0.91747444	Uqcr11
10359303	0.00510191	2.74E-04	-6.7471661	0.443813	-2.22381196	4930562F07Rik
10370497	0.00511039	2.75E-04	6.7441883	0.440834	0.90853748	Pdxk
10511084	0.0051173	2.76E-04	6.7421265	0.438771	1.32738369	Nadk
10497894	0.0051228	2.76E-04	-6.7403713	0.437014	-1.11355822	Cetn4
10401359	0.00513077	2.77E-04	-6.7375148	0.434154	-0.98204257	Dpf3
10462005	0.00514688	2.78E-04	6.7328278	0.42946	0.95807429	Tmem2
10551872	0.00514688	2.78E-04	-6.7323506	0.428982	-0.71710352	Syne4
10461475	0.00514717	2.78E-04	-6.7311503	0.427779	-0.98318054	Cpsf7
10464583	0.00514717	2.78E-04	6.7310673	0.427696	0.89508425	Gstp1
10385495	0.00514717	2.79E-04	-6.729201	0.425825	-0.82001065	Cdk2ap1
10561017	0.00514717	2.79E-04	-6.7288027	0.425426	-0.94494169	Pafah1b3
10597648	0.00514717	2.79E-04	6.7285796	0.425203	1.25958504	Myd88
10578557	0.00514717	2.79E-04	-6.7282917	0.424914	-1.11787322	Primpol
10571696	0.00519014	2.82E-04	-6.7174593	0.414049	-1.53390742	Casp3
10384572	0.00520883	2.83E-04	-6.7127936	0.409366	-1.71811456	Lgalsl
10399691	0.00520883	2.83E-04	-6.7120408	0.40861	-0.87050971	Id2
10390271	0.00520883	2.83E-04	-6.7114565	0.408023	-1.27963327	Nfe2l1
10431282	0.00520883	2.83E-04	6.7112476	0.407813	1.31053873	2810001A02Rik
10593483	0.00521755	2.84E-04	-6.7088464	0.405401	-1.06504803	Fdx1
10604451	0.00522604	2.85E-04	-6.7063918	0.402935	-1.14505841	Enox2
10412011	0.00522604	2.85E-04	-6.7059345	0.402475	-0.94668542	Kif2a
10364361	0.00523172	2.85E-04	-6.7041793	0.400711	-1.15314209	Icosl
10448441	0.00525564	2.87E-04	6.6986197	0.395121	0.95463102	Amdhd2
10374236	0.00525867	2.87E-04	6.6974245	0.393919	1.62376795	Upp1
10364038	0.00527663	2.88E-04	-6.6925663	0.389031	-0.91831727	Upb1
10466606	0.005347	2.93E-04	6.6767574	0.373105	3.4173015	Anxa1
10444258	0.005347	2.93E-04	-6.6764002	0.372745	-0.99733019	Psmb8
10527043	0.00535631	2.93E-04	6.6739412	0.370265	0.74037287	Amz1
10467956	0.0053593	2.94E-04	-6.671785	0.36809	-0.69780812	Bloc1s2///Bloc1s2
10533812	0.0053593	2.94E-04	-6.6716506	0.367955	-0.72656766	Sbno1
10571312	0.00536599	2.95E-04	-6.6691709	0.365452	-1.94686771	Dusp4
10414271	0.00536655	2.95E-04	6.6684992	0.364775	1.81817798	Ptger2
10405432	0.00537579	2.95E-04	6.6660629	0.362315	1.04796428	Rgs14
10561461	0.00538896	2.96E-04	-6.6628381	0.359059	-0.91460353	Samd4b
10568863	0.00539425	2.97E-04	-6.660253	0.356448	-1.84995946	Mir202
10536996	0.00539425	2.97E-04	6.6599646	0.356157	0.93361315	Klhdc10
10431170	0.00539425	2.97E-04	6.6595875	0.355776	0.94946184	5031439G07Rik
10401149	0.00539425	2.97E-04	-6.6595409	0.355729	-1.18703354	Plek2
10371482	0.00539827	2.98E-04	6.6581716	0.354345	1.08766995	Hsp90b1
10535586	0.00540407	2.98E-04	-6.6552124	0.351354	-1.12612698	Smurf1
10578916	0.00540407	2.98E-04	6.6548987	0.351037	1.79270259	Msmo1
10583044	0.00540407	2.99E-04	6.6547252	0.350862	2.08417394	Mmp13
10579958	0.00540407	2.99E-04	-6.6542275	0.350359	-1.68602886	Il15
10605303	0.0054137	2.99E-04	6.651733	0.347837	0.85847869	Dnase1l1
10572962	0.00541605	3.00E-04	6.6507075	0.3468	1.40619465	Prmt9
10533929	0.00543711	3.01E-04	6.6450761	0.341103	1.92888253	Scarb1
10428302	0.00546572	3.03E-04	6.6380144	0.333954	2.17861035	Klf10
10367775	0.00551142	3.06E-04	6.6284159	0.324227	1.22699447	Stxbp5
10360173	0.00554002	3.08E-04	-6.6216967	0.317411	-1.34316679	Slamf7
10442231	0.00554016	3.08E-04	-6.6210447	0.31675	-0.88364965	Zfp983
10504132	0.00554016	3.08E-04	-6.6205717	0.31627	-0.98805294	Ccl19
10390032	0.00556302	3.09E-04	-6.6155531	0.311175	-1.26088299	Acsf2
10482030	0.00556302	3.10E-04	6.6146225	0.31023	1.94160845	Stom
10552740	0.00556302	3.10E-04	-6.6144622	0.310067	-1.09132459	Nup62
10581151	0.00556567	3.10E-04	-6.6133966	0.308985	-1.62015391	Rrad
10558795	0.0055731	3.11E-04	-6.6114037	0.306961	-0.98617201	Pkp3
10456492	0.00557574	3.11E-04	6.6103448	0.305885	0.69036102	Ldlrad4
10413304	0.00558176	3.12E-04	-6.6078245	0.303324	-0.78840464	Arf4
10498599	0.00558176	3.12E-04	6.6075368	0.303032	1.01594747	Ift80
10439063	0.0055855	3.12E-04	-6.6058487	0.301316	-0.78201145	Fbxo45
10459944	0.0055855	3.12E-04	6.6052512	0.300708	0.82859715	Nfatc1
10545458	0.0055855	3.12E-04	-6.6050203	0.300474	-0.76039452	Tcf7l1
10440131	0.0055855	3.13E-04	6.6046323	0.300079	0.9323374	Gpr15
10441539	0.00560908	3.14E-04	-6.5989833	0.294334	-1.02565049	Rnaset2a///Rnaset2b///Rnaset2b
10543859	0.00561263	3.15E-04	6.5977566	0.293086	0.79645119	Gm6644///Akr1b3
10526693	0.00563425	3.16E-04	6.5930548	0.2883	1.2239972	Zcwpw1
10378453	0.00563814	3.16E-04	6.5913565	0.286571	0.82856377	Cluh
10533304	0.00563814	3.17E-04	-6.5912239	0.286436	-0.70096989	Trafd1
10396278	0.00565061	3.17E-04	-6.5882932	0.283451	-1.42640433	Daam1
10400941	0.005654	3.18E-04	6.5871039	0.28224	1.90983788	Dhrs7
10503098	0.00565409	3.18E-04	6.5862611	0.281381	1.00338202	Lyn
